url,normalized_url,status,status_code,content_type,indexable,canonical,title,meta_description,h1_count,word_count,internal_link_count,external_link_count,image_count,images_missing_alt_count,schema_types,depth,parent_url,source,in_sitemap,artifact_dir,blocker,last_seen
https://www.strique.io/careers/founding-customer-engineer,https://strique.io/careers/founding-customer-engineer,success,200,,yes,https://www.strique.io/careers/founding-customer-engineer,Founding Customer Engineer | Careers · Strique,"Onboard scale + enterprise customers, write integrations, unblock deals. Deep product + connector knowledge. Quota-adjacent.",2,8518,14,5,6,3,"BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/03daa7cee61a,,2026-06-29T20:22:44+00:00
https://www.strique.io/careers/founding-growth-engineer,https://strique.io/careers/founding-growth-engineer,success,200,,yes,https://www.strique.io/careers/founding-growth-engineer,Founding Growth Engineer | Careers · Strique,"Live and breathe the product against our own pipeline. Own paid, SEO, email, and content using Strique, and feed the roadmap with what's missing.",2,8606,14,5,6,3,"BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/ba6388f02200,,2026-06-29T20:22:44+00:00
https://www.strique.io/careers/product-designer,https://strique.io/careers/product-designer,success,200,,yes,https://www.strique.io/careers/product-designer,Product Designer | Careers · Strique,"Design the chat interface, Canvas reports, skills surface, and brand system. Comfortable shipping in Figma + pairing on the implementation in code.",2,8555,14,5,6,3,"BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/bc3800e8cec5,,2026-06-29T20:22:44+00:00
https://www.strique.io/careers/revenue-marketer,https://strique.io/careers/revenue-marketer,success,200,,yes,https://www.strique.io/careers/revenue-marketer,Revenue Marketer | Careers · Strique,"Run paid, lifecycle, content, and community with Strique as your OS. Report to the founder. First marketing hire.",2,8541,14,5,6,3,"BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/1fed5e5bf276,,2026-06-29T20:22:44+00:00
https://www.strique.io/careers/senior-full-stack-engineer,https://strique.io/careers/senior-full-stack-engineer,success,200,,yes,https://www.strique.io/careers/senior-full-stack-engineer,Senior Full-Stack Engineer | Careers · Strique,"Own features end-to-end across our Next.js web app, agent runtime, and connector layer. TypeScript + Python + Postgres + Cloudflare.",2,8581,14,5,6,3,"BreadcrumbList, ContactPoint, Country, JobPosting, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/af05630a649a,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact,https://strique.io/contact,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7860,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/98062d8f9f37,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers,https://strique.io/contact?intent=careers,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/35a1e3737fef,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer,https://strique.io/contact?intent=careers&role=agent-infrastructure-engineer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/agent-infrastructure-engineer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/2e9e04a05063,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=ai-apprentice-program,https://strique.io/contact?intent=careers&role=ai-apprentice-program,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/ai-apprentice-program,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/8caafc4adc57,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=applied-ml-researcher,https://strique.io/contact?intent=careers&role=applied-ml-researcher,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/applied-ml-researcher,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/3e3e4efdb1bc,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=founding-customer-engineer,https://strique.io/contact?intent=careers&role=founding-customer-engineer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/founding-customer-engineer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/5d71331f2665,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=founding-growth-engineer,https://strique.io/contact?intent=careers&role=founding-growth-engineer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/founding-growth-engineer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/ac0a90b8cd54,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=product-designer,https://strique.io/contact?intent=careers&role=product-designer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/product-designer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/a8afb7d90b1f,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=revenue-marketer,https://strique.io/contact?intent=careers&role=revenue-marketer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/revenue-marketer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/db714ebf501d,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer,https://strique.io/contact?intent=careers&role=senior-full-stack-engineer,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/careers/senior-full-stack-engineer,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/ea651f33d41a,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=demo,https://strique.io/contact?intent=demo,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7860,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/customers,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/3154041d4f1e,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=newsletter,https://strique.io/contact?intent=newsletter,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/blog,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/306f4d4dbd8f,,2026-06-29T20:22:44+00:00
https://www.strique.io/contact?intent=sales,https://strique.io/contact?intent=sales,success,200,,yes,https://www.strique.io/contact,Contact Strique Sales and Support · Strique,"Book a demo, talk to sales, or ask a hard question. We reply within one business day.",2,7846,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",1,https://www.strique.io/solutions,internal_link,no,brands/strique/references/crawls/20260629T193943Z/pages/ac6c351e509d,,2026-06-29T20:22:44+00:00
https://www.strique.io/customers,https://strique.io/customers,success,200,,yes,https://www.strique.io/customers,Strique Customer Case Studies and Growth Results · Strique,"Case studies from teams running their entire growth stack on Strique. Real numbers, real outcomes, real trade-offs.",2,8640,17,5,12,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/817313884568,,2026-06-29T20:22:44+00:00
https://www.strique.io/customers/crimzon,https://strique.io/customers/crimzon,success,200,,yes,https://www.strique.io/customers/crimzon,Crimzon Customer Case Study · Strique,"Crimzon used Strique to scale paid acquisition aggressively without ROAS collapse, pairing creative velocity with conversion-rate gains and AOV uplift.",1,9256,17,7,12,3,"Article, BreadcrumbList, ContactPoint, ImageObject, ListItem, Organization, Person, SearchAction, WebPage, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/9db95fa9a739,,2026-06-29T20:22:44+00:00
https://www.strique.io/customers/inc5,https://strique.io/customers/inc5,success,200,,yes,https://www.strique.io/customers/inc5,INC5 Customer Case Study · Strique,"INC5 used Strique to consolidate their fragmented marketing stack, going from 8 vendors and freelancers to a single agent loop that compounded results every month.",1,9154,17,7,12,3,"Article, BreadcrumbList, ContactPoint, ImageObject, ListItem, Organization, Person, SearchAction, WebPage, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/21db31c3b85a,,2026-06-29T20:22:44+00:00
https://www.strique.io/customers/powerlook,https://strique.io/customers/powerlook,success,200,,yes,https://www.strique.io/customers/powerlook,Powerlook Customer Case Study · Strique,"Fast-fashion brand Powerlook used Strique to compress their creative cycle, scale acquisition, and grow revenue without proportionally adding ad spend or headcount.",1,9163,17,7,12,3,"Article, BreadcrumbList, ContactPoint, ImageObject, ListItem, Organization, Person, SearchAction, WebPage, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/3b2b28627893,,2026-06-29T20:22:44+00:00
https://www.strique.io/for,https://strique.io/for,success,200,,yes,https://www.strique.io/for,"Strique for Marketing Teams, CMOs, and Founders · Strique","Whether you're a marketing manager, a CMO, or a founder doing marketing at 11pm, here's how Strique fits your role.",2,8538,16,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/e82c418a3dd9,,2026-06-29T20:22:44+00:00
https://www.strique.io/for/cmos,https://strique.io/for/cmos,success,200,,yes,https://www.strique.io/for/cmos,For cmos & vps of marketing · Strique,You own the revenue number. Strique is how you hit it without growing headcount or vendor spend linearly.,2,9883,15,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/56eaade84679,,2026-06-29T20:22:44+00:00
https://www.strique.io/for/founders,https://strique.io/for/founders,success,200,,yes,https://www.strique.io/for/founders,For founders & solopreneurs · Strique,You're the marketing hire you can't yet afford. Strique is the fractional AI marketing agent you run from Slack.,2,10003,15,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/e83271ac051d,,2026-06-29T20:22:44+00:00
https://www.strique.io/for/marketing-managers,https://strique.io/for/marketing-managers,success,200,,yes,https://www.strique.io/for/marketing-managers,For marketing managers · Strique,"You own the plan, not the production. Strique gives you the output of a 10-person team without the hiring plan.",2,9880,15,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/98b00a19f0f4,,2026-06-29T20:22:44+00:00
https://www.strique.io/integrations,https://strique.io/integrations,success,200,,yes,https://www.strique.io/integrations,Strique Integrations for Marketing Teams · Strique,"Native connectors to the ad platforms, CRMs, email providers, and automation tools your team already runs on.",2,8588,17,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/33d8ef853c81,,2026-06-29T20:22:44+00:00
https://www.strique.io/integrations/google-ads,https://strique.io/integrations/google-ads,success,200,,yes,https://www.strique.io/integrations/google-ads,Google Ads integration · Strique,"Search, Performance Max, YouTube, and Display managed as one loop with shared learning across campaign types.",2,8420,13,5,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/a39cabea102d,,2026-06-29T20:22:44+00:00
https://www.strique.io/integrations/hubspot,https://strique.io/integrations/hubspot,success,200,,yes,https://www.strique.io/integrations/hubspot,HubSpot integration · Strique,Bi-directional CRM sync. Strique reads deal state to inform campaigns and writes contacts and activities back from agent actions.,2,8351,13,5,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/4ff3d7dd248b,,2026-06-29T20:22:44+00:00
https://www.strique.io/integrations/meta-ads,https://strique.io/integrations/meta-ads,success,200,,yes,https://www.strique.io/integrations/meta-ads,Meta Ads integration · Strique,"Full-stack Meta Ads management: audit, creative generation, launch, optimization, and reporting across Facebook and Instagram placements.",2,8509,13,5,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/9c0c2c9ad63d,,2026-06-29T20:22:44+00:00
https://www.strique.io/playbooks,https://strique.io/playbooks,success,200,,yes,https://www.strique.io/playbooks,AI Marketing Playbooks for Growth Teams · Strique,"The exact sequences Strique runs for specific outcomes: spin up Meta Ads from zero, build a content engine, run a full SEO sprint.",2,9357,18,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap,yes,brands/strique/references/crawls/20260629T193943Z/pages/c48d9f05f5bc,,2026-06-29T20:22:44+00:00
https://www.strique.io/playbooks/content-engine-in-a-week,https://strique.io/playbooks/content-engine-in-a-week,success,200,,yes,https://www.strique.io/playbooks/content-engine-in-a-week,Spin up a content engine in one week · Strique,Day-by-day playbook to go from zero content to a weekly SEO + LinkedIn + newsletter operation running autonomously by day seven.,1,9038,17,7,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/91616e534742,,2026-06-29T20:22:44+00:00
https://www.strique.io/playbooks/meta-ads-from-zero,https://strique.io/playbooks/meta-ads-from-zero,success,200,,yes,https://www.strique.io/playbooks/meta-ads-from-zero,Meta Ads from zero in 90 minutes · Strique,The full playbook we run for new accounts: audit → pixel sanity → first campaign structure → creative brief → launch with approval gates.,1,8973,17,7,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/bc297fdde346,,2026-06-29T20:22:44+00:00
https://www.strique.io/playbooks/reduce-cac-90-days,https://strique.io/playbooks/reduce-cac-90-days,success,200,,yes,https://www.strique.io/playbooks/reduce-cac-90-days,Reduce CAC 30% in 90 days · Strique,"A 90-day playbook for cutting customer acquisition cost with an AI marketing agent: audit waste, increase creative velocity, sharpen audiences, and optimize continuously.",1,10591,18,7,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/5afbde08d542,,2026-06-29T20:22:44+00:00
https://www.strique.io/playbooks/set-up-ai-marketing-agent,https://strique.io/playbooks/set-up-ai-marketing-agent,success,200,,yes,https://www.strique.io/playbooks/set-up-ai-marketing-agent,Set up your AI marketing agent in 2 hours · Strique,"The complete onboarding playbook: connect your stack, calibrate your brand, run your first campaign, and have an autonomous agent loop running before lunch.",1,10294,18,7,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/148a625f4f17,,2026-06-29T20:22:44+00:00
https://www.strique.io/pricing,https://strique.io/pricing,success,200,,yes,https://www.strique.io/pricing,Strique Pricing for AI Marketing Agents · Strique,"Credit-based pricing for AI marketing agents. Starter from $199/mo. Growth, Scale, and Enterprise plans for teams that move fast.",2,18911,13,5,6,3,"Answer, BreadcrumbList, ContactPoint, FAQPage, ListItem, Organization, Question, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/523545f825e7,,2026-06-29T20:22:44+00:00
https://www.strique.io/privacy-policy,https://strique.io/privacy-policy,success,200,,yes,https://www.strique.io/privacy-policy,Privacy Policy · Strique,"How Strique collects, uses, and protects personal data. GDPR compliant. Sub-processors, rights, and retention.",1,20217,13,8,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/1d50b1aaa32e,,2026-06-29T20:22:44+00:00
https://www.strique.io/product,https://strique.io/product,success,200,,yes,https://www.strique.io/product,Strique Product: AI Marketing Agent Platform · Strique,"Strique is an agent-loop marketing platform: chat, research, content, paid media, scheduled automations, and closed-loop measurement, in one system.",2,11315,13,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/3d95f3b01d5a,,2026-06-29T20:22:44+00:00
https://www.strique.io/security,https://strique.io/security,success,200,,yes,https://www.strique.io/security,"Strique Security, Compliance, and Trust · Strique","ISO/IEC 27001 certified, GDPR compliant. Encryption, isolation, versioning, audit logs, and approval gates built in from day one.",2,10697,13,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap,yes,brands/strique/references/crawls/20260629T193943Z/pages/7cb0d17cae47,,2026-06-29T20:22:44+00:00
https://www.strique.io/solutions,https://strique.io/solutions,success,200,,yes,https://www.strique.io/solutions,AI Marketing Solutions by Business Type · Strique,"Strique configurations tuned for specific business types: e-commerce, B2B SaaS, agencies, local services.",2,8955,18,5,6,3,"ContactPoint, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/dc94c840ff68,,2026-06-29T20:22:44+00:00
https://www.strique.io/solutions/agencies,https://strique.io/solutions/agencies,success,200,,yes,https://www.strique.io/solutions/agencies,Agencies & consultancies AI Marketing Solution · Strique,"Multi-client AI marketing agent for agencies running paid, content, and lifecycle for 5 to 50 clients, each with its own isolated brand, memory, and skills.",2,9533,14,5,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/ffa5ded2ae76,,2026-06-29T20:22:44+00:00
https://www.strique.io/solutions/b2b-saas,https://strique.io/solutions/b2b-saas,success,200,,yes,https://www.strique.io/solutions/b2b-saas,B2B SaaS AI Marketing Solution · Strique,"Demand gen + pipeline operations for B2B SaaS teams: the AI marketing agent that runs paid social, content engine, ABM outreach, and lifecycle working together.",2,9476,14,5,6,3,"BreadcrumbList, ContactPoint, ListItem, Organization, SearchAction, WebSite",0,,sitemap;internal_link,yes,brands/strique/references/crawls/20260629T193943Z/pages/630cd549f23e,,2026-06-29T20:22:44+00:00
