url,normalized_url,status,status_code,content_type,indexable,canonical,title,meta_description,h1_count,word_count,internal_link_count,external_link_count,image_count,images_missing_alt_count,schema_types,depth,parent_url,source,in_sitemap,artifact_dir,blocker,last_seen
https://inc5shop.com/products/office-lace-up-black-7,https://inc5shop.com/products/office-lace-up-black-7,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-lace-up-black-7,Buy Now office-lace-up-black-7 Buy Now office-lace-up-black-7,"Choose clean design in black lace-up footwear for men, a modern choice for office wear, made to fit family functions with confident movement for confident wear.",2,60768,50,7,26,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9bad01542ff0,,2026-07-09T14:09:40+00:00
https://inc5shop.com/products/office-lace-up-wine,https://inc5shop.com/products/office-lace-up-wine,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-lace-up-wine,Buy Now office-lace-up-wine Buy Now office-lace-up-wine,"Introduce texture through wine lace-up footwear for men, a dressy choice for office wear, planned for smart casual outfits with sleek appeal for confident wear.",2,60710,50,7,26,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/db510b351b0f,,2026-07-09T14:09:40+00:00
https://inc5shop.com/products/office-shoes-14,https://inc5shop.com/products/office-shoes-14,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-14,Buy Womens Black Solid Block Pumps With Upper Chain Detials Buy Womens Black Solid Block Pumps With Upper Chain Detials,"Start the day stylishly with stylish shoes for men, a classic choice for office wear, made to fit traditional attire with confident movement for confident wear.",2,63806,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/ef3c72c7fca7,,2026-07-09T14:09:37+00:00
https://inc5shop.com/products/office-shoes-15,https://inc5shop.com/products/office-shoes-15,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-15,Women Grey Solid Block Pumps with Chain Upper Detail Women Grey Solid Block Pumps with Chain Upper Detail,"Work in style with INC5 Office Shoes. Crafted for durability and day-long comfort, they’re the perfect choice for polished, professional appeal.",2,63828,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/437bad78a51f,,2026-07-09T14:09:37+00:00
https://inc5shop.com/products/office-shoes-26,https://inc5shop.com/products/office-shoes-26,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-26,Women Black Pointed Toe Block Pumps With Buckles Details Women Black Pointed Toe Block Pumps With Buckles Details,"Style celebrations around stylish shoes for men, a neat choice for office wear, easy to pair with festive gatherings with confident movement for confident wear.",2,63446,50,7,22,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6c3683045b46,,2026-07-09T14:09:39+00:00
https://inc5shop.com/products/office-shoes-27,https://inc5shop.com/products/office-shoes-27,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-27,Women White Pointed Toe Block Pumps With Buckles Details Women White Pointed Toe Block Pumps With Buckles Details,"Give your lineup stylish shoes for men, a stylish choice for office wear, pairing well with after-hours plans while keeping confident movement with neat detail.",2,63680,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e5ecb63d22c9,,2026-07-09T14:09:39+00:00
https://inc5shop.com/products/office-shoes-4,https://inc5shop.com/products/office-shoes-4,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-4,Woman Black Solid Block Pumps Woman Black Solid Block Pumps,"Keep your stride easy in stylish shoes for men, a lightweight choice for office wear, planned for festive gatherings with confident movement for confident wear.",2,63316,50,7,22,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/be1997194329,,2026-07-09T14:09:35+00:00
https://inc5shop.com/products/office-shoes-6,https://inc5shop.com/products/office-shoes-6,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/office-shoes-6,Shop Womens Solid Block Pumps In Black Colour With Upper Chain Details Shop Womens Solid Block Pumps In Black Colour With Upper Chain Details,"Make weekday dressing simpler with stylish shoes for men, a elegant choice for office wear, made to fit holiday edits with confident movement from day to night.",2,63878,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/9cf44afed74b,,2026-07-09T14:09:35+00:00
https://inc5shop.com/products/suede-boots,https://inc5shop.com/products/suede-boots,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/suede-boots,Suede Boots Suede Boots,"Walk with subtle flair in stylish suede boots for men, a balanced choice for everyday wear, made to fit summer styling with balanced comfort for confident wear.",2,61978,50,7,22,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/48c846d828de,,2026-07-09T14:09:38+00:00
https://inc5shop.com/products/transparent-block-heel-mules,https://inc5shop.com/products/transparent-block-heel-mules,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/transparent-block-heel-mules,Women Black Transparent Block Heels Women Black Transparent Block Heels,"Give smart-casual looks stylish transparent mules for women, a sharp choice for everyday wear, made to fit relaxed days with balanced comfort from day to night.",2,63854,50,7,22,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/864bbf00c812,,2026-07-09T14:09:34+00:00
https://inc5shop.com/products/transparent-block-heel-mules-1,https://inc5shop.com/products/transparent-block-heel-mules-1,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/transparent-block-heel-mules-1,Women Gun Metal Transparent Block Heels Women Gun Metal Transparent Block Heels,"Keep ethnic outfits graceful with stylish transparent mules for women, a smart choice for everyday wear, planned for office looks with sleek appeal this season.",2,64720,50,7,22,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/69c1d891f79d,,2026-07-09T14:09:34+00:00
https://inc5shop.com/products/tri-band-velcro-sandal-brown-1,https://inc5shop.com/products/tri-band-velcro-sandal-brown-1,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/tri-band-velcro-sandal-brown-1,Buy Now tri-band-velcro-sandal-brown-1 Buy Now tri-band-velcro-sandal-brown-1,"Discover refined comfort with INC.5 Men’s Tan Tri-Band Velcro Sandal — sleek leather design, easy adjust fit and perfect for laid-back sophistication.",2,60776,50,7,18,2,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/31a693769d8f,,2026-07-09T14:09:33+00:00
https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399ant-gold,https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399ant-gold,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399ant-gold,Women Ant Gold Embellished Ethnic Wedge Sandals Women Ant Gold Embellished Ethnic Wedge Sandals,"Add sleek confidence using antique gold heels for men, a sleek choice for everyday wear, made to fit evening outings with confident movement for confident wear.",2,64020,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/126ebbac5e36,,2026-07-09T14:09:43+00:00
https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399sultan,https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399sultan,success,200,text/html; charset=utf-8,yes,https://inc5shop.com/products/vedge-heel-embroided-toe-post-600399sultan,Women Rose Gold Embellished Ethnic Wedge Sandals Women Rose Gold Embellished Ethnic Wedge Sandals,"Frame evening style in stylish heels for men, a refined choice for everyday wear, easy to pair with festive gatherings with confident movement with neat detail.",2,65016,50,7,22,0,"Brand, Offer, Organization, Product, ProductGroup",0,,sitemap;internal_link,yes,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/6d282cc4dc4f,,2026-07-09T14:09:44+00:00
